grid_cod,POINT_X,POINT_Y,Value
11315,722497.031449,4365952.70933,0.15164799988269806
11316,722504.769201,4365952.71675,0.17648500204086304
11317,722512.507029,4365952.72427,0.20147299766540527
11318,722520.24478,4365952.73178,0.22662200033664703
11319,722527.982532,4365952.73931,0.23615500330924988
11320,722535.720364,4365952.74677,0.2435459941625595
11321,722543.458117,4365952.75431,0.25574299693107605
11322,722551.195947,4365952.76186,0.2982499897480011
11323,722558.933701,4365952.76942,0.3334749937057495
11324,722566.671455,4365952.77699,0.31063300371170044
11325,722574.40929,4365952.78448,0.21316100656986237
11326,722582.147045,4365952.79206,0.20006899535655975
11327,722589.884801,4365952.79965,0.20783600211143494
11328,722597.622635,4365952.80725,0.2183690071105957
11329,722605.360392,4365952.81485,0.2291029989719391
11330,722613.098227,4365952.82247,0.2546499967575073
11331,722620.835987,4365952.83001,0.2371249943971634
11332,722628.573746,4365952.83763,0.20924000442028046
11333,722636.311582,4365952.84527,0.16836200654506683
11334,722644.049342,4365952.85291,0.14133499562740326
11335,722651.787104,4365952.86048,0.1423420011997223
11336,722659.524942,4365952.86814,0.11578600108623505
11337,722667.262703,4365952.87581,0.08954239636659622
11338,722675.000465,4365952.88348,0.06360629945993423
11339,722682.738307,4365952.89109,0.03796960040926933
11340,722690.47607,4365952.89878,0.01757429912686348
11634,722350.008144,4365960.2753,0.12945200502872467
11635,722357.745876,4365960.28266,0.10748100280761719
11636,722365.483689,4365960.28995,0.000997542985714972
11637,722373.221422,4365960.29732,0.0
11638,722380.959233,4365960.30471,0.0
11639,722388.696968,4365960.3121,0.0
11640,722396.434703,4365960.31949,0.0
11641,722404.172518,4365960.32682,0.0
11642,722411.910254,4365960.33423,0.0
11643,722419.64799,4365960.34165,0.0
11644,722427.385804,4365960.34908,0.0
11645,722435.123542,4365960.35651,0.0
11646,722442.861358,4365960.36396,0.0
11647,722450.599098,4365960.37133,0.0
11648,722458.336838,4365960.37879,0.0069637298583984375
11649,722466.074655,4365960.38626,0.05415920168161392
11650,722473.812395,4365960.39373,0.08207129687070847
11651,722481.550138,4365960.40113,0.08885770291090012
11652,722489.287957,4365960.40862,0.09731479734182358
11653,722497.025698,4365960.41612,0.14707599580287933
11654,722504.763518,4365960.42363,0.1721780002117157
11655,722512.501261,4365960.43114,0.19742600619792938
11656,722520.239007,4365960.43858,0.22282199561595917
11657,722527.976828,4365960.44611,0.24197599291801453
11658,722535.714573,4365960.45364,0.2676509916782379
11659,722543.452318,4365960.46119,0.2934879958629608
11660,722551.190143,4365960.46866,0.3194980025291443
11661,722558.927889,4365960.47622,0.3293229937553406
11662,722566.665635,4365960.48378,0.3494510054588318
11663,722574.40346,4365960.49136,0.2633970081806183
11664,722582.141208,4365960.49894,0.2082729935646057
11665,722589.879033,4365960.50653,0.21618099510669708
11666,722597.616784,4365960.51405,0.22689199447631836
11667,722605.354534,4365960.52165,0.2377990037202835
11668,722613.092361,4365960.52927,0.24889899790287018
11669,722620.830111,4365960.53689,0.2764210104942322
11670,722628.567864,4365960.54444,0.2490749955177307
11671,722636.305693,4365960.55207,0.20690500736236572
11672,722644.043445,4365960.55972,0.17987999320030212
11673,722651.781275,4365960.56737,0.1829639971256256
11674,722659.519028,4365960.57503,0.15638700127601624
11675,722667.256784,4365960.58262,0.13010799884796143
11676,722674.994615,4365960.59029,0.10411500185728073
11677,722682.73237,4365960.59797,0.07840540260076523
11678,722690.470125,4365960.60566,0.07801630347967148
11972,722350.002539,4365967.98208,0.10522499680519104
11973,722357.740341,4365967.98944,0.0723763033747673
11974,722365.478066,4365967.99681,0.027828199788928032
11975,722373.215791,4365968.00418,0.0
11976,722380.953597,4365968.01149,0.0
11977,722388.691324,4365968.01887,0.0
11978,722396.429128,4365968.02627,0.0
11979,722404.166856,4365968.03368,0.0
11980,722411.904584,4365968.04109,0.0
11981,722419.642391,4365968.04851,0.0
11982,722427.380122,4365968.05586,0.0
11983,722435.117852,4365968.0633,0.0
11984,722442.85566,4365968.07074,0.0
11985,722450.593391,4365968.07819,0.0
11986,722458.331125,4365968.08557,0.0
11987,722466.068934,4365968.09304,0.0
11988,722473.806667,4365968.10051,0.003599169896915555
11989,722481.544477,4365968.108,0.09409330040216446
11990,722489.282211,4365968.11549,0.10281199961900711
11991,722497.019947,4365968.12291,0.1425669938325882
11992,722504.757759,4365968.13041,0.1679210066795349
11993,722512.495494,4365968.13792,0.1934169977903366
11994,722520.23323,4365968.14544,0.21905699372291565
11995,722527.971046,4365968.1529,0.23838800191879272
11996,722535.708783,4365968.16043,0.26429399847984314
11997,722543.446598,4365968.16798,0.2903580069541931
11998,722551.184336,4365968.17553,0.31658700108528137
11999,722558.922074,4365968.18309,0.3234420120716095
12000,722566.659893,4365968.19058,0.36819300055503845
12001,722574.397632,4365968.19815,0.2923699915409088
12002,722582.135372,4365968.20573,0.23003999888896942
12003,722589.87319,4365968.21332,0.2244659960269928
12004,722597.610931,4365968.22092,0.23535199463367462
12005,722605.348675,4365968.22845,0.24642199277877808
12006,722613.086495,4365968.23606,0.2576789855957031
12007,722620.824237,4365968.24368,0.269120991230011
12008,722628.562058,4365968.25131,0.2726629972457886
12009,722636.299802,4365968.25895,0.24527500569820404
12010,722644.037548,4365968.26651,0.21825000643730164
12011,722651.77537,4365968.27417,0.2235340029001236
12012,722659.513116,4365968.28182,0.19693900644779205
12013,722667.250939,4365968.28949,0.17061999440193176
12014,722674.988685,4365968.29717,0.14457300305366516
12015,722682.726435,4365968.30477,0.1453550010919571
12016,722690.46426,4365968.31246,0.14533600211143494
12309,722342.259214,4365975.68157,0.0935496985912323
12310,722349.99693,4365975.68893,0.06665989756584167
12311,722357.734727,4365975.69621,0.025703400373458862
12312,722365.472444,4365975.70358,0.0
12313,722373.21024,4365975.71095,0.0
12314,722380.947958,4365975.71833,0.0
12315,722388.685677,4365975.72572,0.0
12316,722396.423476,4365975.73304,0.0
12317,722404.161196,4365975.74045,0.0
12318,722411.898917,4365975.74786,0.0
12319,722419.636716,4365975.75528,0.0
12320,722427.374437,4365975.76271,0.0
12321,722435.112162,4365975.77007,0.0
12322,722442.849962,4365975.77752,0.0
12323,722450.587685,4365975.78497,0.0
12324,722458.325486,4365975.79243,0.0
12325,722466.063211,4365975.79989,0.0
12326,722473.800938,4365975.80729,0.050741199404001236
12327,722481.538741,4365975.81478,0.09807969629764557
12328,722489.276467,4365975.82227,0.10698699951171875
12329,722497.01427,4365975.82976,0.13090699911117554
12330,722504.751997,4365975.83727,0.16476400196552277
12331,722512.489727,4365975.8447,0.19043700397014618
12332,722520.227533,4365975.85223,0.21625299751758575
12333,722527.965261,4365975.85976,0.2357099950313568
12334,722535.702991,4365975.86729,0.2617819905281067
12335,722543.4408,4365975.87476,0.25901201367378235
12336,722551.17853,4365975.88231,0.2755639851093292
12337,722558.916338,4365975.88987,0.4042069911956787
12338,722566.654069,4365975.89744,0.4118419885635376
12339,722574.391801,4365975.90501,0.34134501218795776
12340,722582.129536,4365975.91252,0.2800010144710541
12341,722589.867346,4365975.92011,0.2597309947013855
12342,722597.60508,4365975.92771,0.24165500700473785
12343,722605.342891,4365975.93531,0.2528440058231354
12344,722613.080625,4365975.94293,0.26421400904655457
12345,722620.818363,4365975.95047,0.27576300501823425
12346,722628.556176,4365975.9581,0.28748899698257446
12347,722636.293912,4365975.96574,0.27394500374794006
12348,722644.031726,4365975.97338,0.2469179928302765
12349,722651.769463,4365975.98103,0.2539309859275818
12350,722659.507203,4365975.98861,0.2273239940404892
12351,722667.245018,4365975.99628,0.20097699761390686
12352,722674.982757,4365976.00396,0.20325499773025513
12353,722682.720574,4365976.01164,0.2111230045557022
12354,722690.458314,4365976.01933,0.2157360017299652
12647,722342.253615,4365983.38834,0.046098701655864716
12648,722349.991401,4365983.39569,0.01924319937825203
12649,722357.72911,4365983.40305,0.0
12650,722365.46682,4365983.41041,0.0
12651,722373.20461,4365983.41771,0.0
12652,722380.942321,4365983.4251,0.0
12653,722388.68011,4365983.43249,0.0
12654,722396.417821,4365983.43989,0.0
12655,722404.155534,4365983.44729,0.0
12656,722411.893326,4365983.45463,0.0
12657,722419.63104,4365983.46205,0.0
12658,722427.368754,4365983.46948,0.0
12659,722435.106546,4365983.47692,0.0
12660,722442.844261,4365983.48436,0.0
12661,722450.581979,4365983.49174,0.0
12662,722458.319772,4365983.4992,0.011993399821221828
12663,722466.057489,4365983.50666,0.06402590125799179
12664,722473.795284,4365983.51414,0.10258500277996063
12665,722481.533001,4365983.52162,0.10347899794578552
12666,722489.270722,4365983.52904,0.1126289963722229
12667,722497.008518,4365983.53654,0.12190599739551544
12668,722504.746237,4365983.54404,0.1606059968471527
12669,722512.484035,4365983.55156,0.17751100659370422
12670,722520.221757,4365983.559,0.17086000740528107
12671,722527.959478,4365983.56653,0.1632709950208664
12672,722535.697277,4365983.57407,0.17696399986743927
12673,722543.434999,4365983.58161,0.2875419855117798
12674,722551.172722,4365983.58916,0.4117319881916046
12675,722558.910524,4365983.59665,0.5360789895057678
12676,722566.648248,4365983.60421,0.46608901023864746
12677,722574.385972,4365983.61179,0.3957670032978058
12678,722582.123774,4365983.61937,0.3101139962673187
12679,722589.861502,4365983.62689,0.2437880039215088
12680,722597.599228,4365983.63448,0.19721999764442444
12681,722605.337031,4365983.64209,0.2410469949245453
12682,722613.074758,4365983.64971,0.2728559970855713
12683,722620.812563,4365983.65733,0.2845419943332672
12684,722628.550291,4365983.66496,0.2964000105857849
12685,722636.288021,4365983.67252,0.3084160089492798
12686,722644.025828,4365983.68016,0.28499600291252136
12687,722651.763557,4365983.68781,0.29443201422691345
12688,722659.501365,4365983.69548,0.2678050100803375
12689,722667.239095,4365983.70314,0.2547760009765625
12690,722674.976829,4365983.71074,0.24855199456214905
12691,722682.714638,4365983.71843,0.2640460133552551
12692,722690.45237,4365983.72612,0.2685849964618683
12985,722342.248091,4365991.09517,0.0
12986,722349.985792,4365991.10252,0.0
12987,722357.723496,4365991.1098,0.0
12988,722365.461275,4365991.11717,0.0
12989,722373.198978,4365991.12455,0.0
12990,722380.936681,4365991.13193,0.0
12991,722388.674464,4365991.13924,0.0
12992,722396.412168,4365991.14664,0.0
12993,722404.14995,4365991.15405,0.0
12994,722411.887656,4365991.16146,0.0
12995,722419.625361,4365991.16889,0.0
12996,722427.36307,4365991.17624,0.0
12997,722435.100854,4365991.18368,0.0
12998,722442.838562,4365991.19112,0.0
12999,722450.576347,4365991.19858,0.0
13000,722458.314056,4365991.20603,0.022829100489616394
13001,722466.051767,4365991.21343,0.07530780136585236
13002,722473.789554,4365991.2209,0.11471699923276901
13003,722481.527264,4365991.22839,0.11012300103902817
13004,722489.265052,4365991.23588,0.11836200207471848
13005,722497.002763,4365991.24338,0.12786099314689636
13006,722504.740477,4365991.25081,0.07973860204219818
13007,722512.478266,4365991.25832,0.08920860290527344
13008,722520.215979,4365991.26584,0.09881020337343216
13009,722527.953693,4365991.27337,0.1701200008392334
13010,722535.691486,4365991.28083,0.29420900344848633
13011,722543.4292,4365991.28838,0.4129830002784729
13012,722551.166993,4365991.29593,0.48128899931907654
13013,722558.904708,4365991.30349,0.5262789726257324
13014,722566.642424,4365991.31106,0.3775370121002197
13015,722574.38022,4365991.31856,0.25026100873947144
13016,722582.117937,4365991.32614,0.1656150072813034
13017,722589.855655,4365991.33373,0.10808199644088745
13018,722597.59345,4365991.34133,0.1586489975452423
13019,722605.331169,4365991.34894,0.19902199506759644
13020,722613.06889,4365991.35648,0.24654200673103333
13021,722620.806687,4365991.3641,0.30628401041030884
13022,722628.544407,4365991.37173,0.30521801114082336
13023,722636.282206,4365991.37937,0.33178699016571045
13024,722644.019927,4365991.38701,0.3377879858016968
13025,722651.757651,4365991.39459,0.33490198850631714
13026,722659.495451,4365991.40225,0.32135599851608276
13027,722667.233174,4365991.40992,0.3138279914855957
13028,722674.970974,4365991.4176,0.3304179906845093
13029,722682.708701,4365991.4252,0.33468401432037354
13030,722690.446425,4365991.43289,0.339123010635376
13322,722334.504721,4365998.79457,0.0
13323,722342.242491,4365998.80191,0.0
13324,722349.980184,4365998.80927,0.0
13325,722357.717878,4365998.81663,0.0
13326,722365.455652,4365998.82392,0.0
13327,722373.193347,4365998.83129,0.0
13328,722380.93112,4365998.83868,0.0
13329,722388.668816,4365998.84607,0.0
13330,722396.406512,4365998.85347,0.0
13331,722404.144289,4365998.8608,0.0
13332,722411.881987,4365998.86821,0.0
13333,722419.619685,4365998.87564,0.0
13334,722427.357461,4365998.88307,0.0
13335,722435.09516,4365998.89051,0.0
13336,722442.832862,4365998.89787,0.0
13337,722450.57064,4365998.90533,0.0
13338,722458.30834,4365998.91279,0.03525349870324135
13339,722466.046119,4365998.92026,0.09202379733324051
13340,722473.783823,4365998.92766,0.11490099877119064
13341,722481.521526,4365998.93514,0.1156269982457161
13342,722489.259306,4365998.94263,0.12418899685144424
13343,722496.99701,4365998.95013,0.13389800488948822
13344,722504.734791,4365998.95764,0.12180499732494354
13345,722512.472495,4365998.96516,0.050733599811792374
13346,722520.210203,4365998.9726,0.00997924990952015
13347,722527.947986,4365998.98013,0.03925130143761635
13348,722535.685692,4365998.98767,0.1619109958410263
13349,722543.423399,4365998.99521,0.2710689902305603
13350,722551.161185,4365999.00269,0.5883010029792786
13351,722558.898893,4365999.01025,0.4087449908256531
13352,722566.636679,4365999.01782,0.21275299787521362
13353,722574.374388,4365999.0254,0.10831800103187561
13354,722582.112097,4365999.03298,0.029466599225997925
13355,722589.849887,4365999.0405,0.06256870180368423
13356,722597.587597,4365999.0481,0.1164190024137497
13357,722605.325308,4365999.0557,0.1752530038356781
13358,722613.063097,4365999.06332,0.24432000517845154
13359,722620.800809,4365999.07094,0.3231259882450104
13360,722628.538524,4365999.0785,0.3658289909362793
13361,722636.276314,4365999.08613,0.35324499011039734
13362,722644.014028,4365999.09378,0.3545759916305542
13363,722651.751819,4365999.10143,0.3642140030860901
