grid_cod,POINT_X,POINT_Y,Value
11647,722450.599098,4365960.37133,773.947998046875
11648,722458.336838,4365960.37879,768.4920043945312
11649,722466.074655,4365960.38626,763.0809936523438
11650,722473.812395,4365960.39373,759.052001953125
11651,722481.550138,4365960.40113,753.7210083007812
11652,722489.287957,4365960.40862,748.1199951171875
11653,722497.025698,4365960.41612,742.4630126953125
11654,722504.763518,4365960.42363,736.8179931640625
11655,722512.501261,4365960.43114,731.2150268554688
11656,722520.239007,4365960.43858,725.6580200195312
11657,722527.976828,4365960.44611,720.802001953125
11658,722535.714573,4365960.45364,712.8109741210938
11659,722543.452318,4365960.46119,704.8209838867188
11660,722551.190143,4365960.46866,696.8300170898438
11661,722558.927889,4365960.47622,688.8400268554688
11662,722566.665635,4365960.48378,680.8489990234375
11663,722574.40346,4365960.49136,672.8599853515625
11664,722582.141208,4365960.49894,664.8699951171875
11665,722589.879033,4365960.50653,658.8779907226562
11666,722597.616784,4365960.51405,650.8889770507812
11667,722605.354534,4365960.52165,642.9000244140625
11668,722613.092361,4365960.52927,634.9110107421875
11669,722620.830111,4365960.53689,626.9229736328125
11670,722628.567864,4365960.54444,618.9349975585938
11671,722636.305693,4365960.55207,610.947021484375
11672,722644.043445,4365960.55972,602.958984375
11673,722651.781275,4365960.56737,596.968994140625
11674,722659.519028,4365960.57503,588.9819946289062
11675,722667.256784,4365960.58262,580.9959716796875
11676,722674.994615,4365960.59029,573.010009765625
11677,722682.73237,4365960.59797,565.0239868164062
11678,722690.470125,4365960.60566,557.0390014648438
11679,722698.207961,4365960.61328,549.0540161132812
11680,722705.945717,4365960.62099,543.0650024414062
11972,722350.002539,4365967.98208,840.0430297851562
11973,722357.740341,4365967.98944,835.801025390625
11974,722365.478066,4365967.99681,830.14501953125
11975,722373.215791,4365968.00418,823.072021484375
11976,722380.953597,4365968.01149,817.4149780273438
11977,722388.691324,4365968.01887,811.7589721679688
11978,722396.429128,4365968.02627,806.1019897460938
11979,722404.166856,4365968.03368,800.4450073242188
11980,722411.904584,4365968.04109,796.2030029296875
11981,722419.642391,4365968.04851,790.5469970703125
11982,722427.380122,4365968.05586,784.8900146484375
11983,722435.117852,4365968.0633,779.2639770507812
11984,722442.85566,4365968.07074,773.6799926757812
11985,722450.593391,4365968.07819,768.1380004882812
11986,722458.331125,4365968.08557,762.6400146484375
11987,722466.068934,4365968.09304,757.18701171875
11988,722473.806667,4365968.10051,753.1270141601562
11989,722481.544477,4365968.108,747.7540283203125
11990,722489.282211,4365968.11549,742.427978515625
11991,722497.019947,4365968.12291,736.8070068359375
11992,722504.757759,4365968.13041,731.1500244140625
11993,722512.495494,4365968.13792,725.5040283203125
11994,722520.23323,4365968.14544,719.9030151367188
11995,722527.971046,4365968.1529,715.7319946289062
11996,722535.708783,4365968.16043,710.2109985351562
11997,722543.446598,4365968.16798,704.47998046875
11998,722551.184336,4365968.17553,696.4849853515625
11999,722558.922074,4365968.18309,688.4910278320312
12000,722566.659893,4365968.19058,680.4970092773438
12001,722574.397632,4365968.19815,672.5029907226562
12002,722582.135372,4365968.20573,664.5089721679688
12003,722589.87319,4365968.21332,658.5130004882812
12004,722597.610931,4365968.22092,650.52001953125
12005,722605.348675,4365968.22845,642.5260009765625
12006,722613.086495,4365968.23606,634.5330200195312
12007,722620.824237,4365968.24368,626.5399780273438
12008,722628.562058,4365968.25131,618.5469970703125
12009,722636.299802,4365968.25895,610.5540161132812
12010,722644.037548,4365968.26651,602.5609741210938
12011,722651.77537,4365968.27417,596.5670166015625
12012,722659.513116,4365968.28182,588.5750122070312
12013,722667.250939,4365968.28949,580.5819702148438
12014,722674.988685,4365968.29717,572.5910034179688
12015,722682.726435,4365968.30477,564.5989990234375
12016,722690.46426,4365968.31246,556.6079711914062
12017,722698.202008,4365968.32016,548.6160278320312
12018,722705.939756,4365968.32786,542.6229858398438
12019,722713.677585,4365968.3355,534.6329956054688
12020,722721.415335,4365968.34322,526.6420288085938
12021,722729.153162,4365968.35095,518.6519775390625
12309,722342.259214,4365975.68157,840.1190185546875
12310,722349.99693,4365975.68893,835.8300170898438
12311,722357.734727,4365975.69621,830.14501953125
12312,722365.472444,4365975.70358,824.4879760742188
12313,722373.21024,4365975.71095,818.8309936523438
12314,722380.947958,4365975.71833,813.1740112304688
12315,722388.685677,4365975.72572,807.5170288085938
12316,722396.423476,4365975.73304,801.8599853515625
12317,722404.161196,4365975.74045,796.2030029296875
12318,722411.898917,4365975.74786,791.9600219726562
12319,722419.636716,4365975.75528,786.302978515625
12320,722427.374437,4365975.76271,780.64599609375
12321,722435.112162,4365975.77007,774.9940185546875
12322,722442.849962,4365975.77752,769.3790283203125
12323,722450.587685,4365975.78497,763.8060302734375
12324,722458.325486,4365975.79243,758.2769775390625
12325,722466.063211,4365975.79989,752.7919921875
12326,722473.800938,4365975.80729,748.7080078125
12327,722481.538741,4365975.81478,743.302978515625
12328,722489.276467,4365975.82227,737.9459838867188
12329,722497.01427,4365975.82976,732.56298828125
12330,722504.751997,4365975.83727,726.906005859375
12331,722512.489727,4365975.8447,721.2490234375
12332,722520.227533,4365975.85223,715.614013671875
12333,722527.965261,4365975.85976,711.4180297851562
12334,722535.702991,4365975.86729,705.864013671875
12335,722543.4408,4365975.87476,700.3569946289062
12336,722551.17853,4365975.88231,694.8989868164062
12337,722558.916338,4365975.88987,688.291015625
12338,722566.654069,4365975.89744,680.2940063476562
12339,722574.391801,4365975.90501,672.2979736328125
12340,722582.129536,4365975.91252,664.301025390625
12341,722589.867346,4365975.92011,658.3040161132812
12342,722597.60508,4365975.92771,650.3079833984375
12343,722605.342891,4365975.93531,642.3109741210938
12344,722613.080625,4365975.94293,634.3150024414062
12345,722620.818363,4365975.95047,626.3189697265625
12346,722628.556176,4365975.9581,618.323974609375
12347,722636.293912,4365975.96574,610.3280029296875
12348,722644.031726,4365975.97338,602.3319702148438
12349,722651.769463,4365975.98103,596.3350219726562
12350,722659.507203,4365975.98861,588.3400268554688
12351,722667.245018,4365975.99628,580.344970703125
12352,722674.982757,4365976.00396,572.2830200195312
12353,722682.720574,4365976.01164,564.2869873046875
12354,722690.458314,4365976.01933,556.291015625
12355,722698.196056,4365976.02695,548.2960205078125
12356,722705.933875,4365976.03466,542.2990112304688
12357,722713.671616,4365976.04237,534.302978515625
12358,722721.409358,4365976.05009,526.3079833984375
12359,722729.14718,4365976.05775,518.31298828125
12647,722342.253615,4365983.38834,834.5590209960938
12648,722349.991401,4365983.39569,830.2410278320312
12649,722357.72911,4365983.40305,824.5170288085938
12650,722365.46682,4365983.41041,818.8309936523438
12651,722373.20461,4365983.41771,813.1740112304688
12652,722380.942321,4365983.4251,807.5170288085938
12653,722388.68011,4365983.43249,801.8599853515625
12654,722396.417821,4365983.43989,796.2030029296875
12655,722404.155534,4365983.44729,790.5469970703125
12656,722411.893326,4365983.45463,786.302978515625
12657,722419.63104,4365983.46205,780.64599609375
12658,722427.368754,4365983.46948,774.989013671875
12659,722435.106546,4365983.47692,769.3319702148438
12660,722442.844261,4365983.48436,763.6810302734375
12661,722450.581979,4365983.49174,758.0659790039062
12662,722458.319772,4365983.4992,752.4949951171875
12663,722466.057489,4365983.50666,746.9669799804688
12664,722473.795284,4365983.51414,742.8510131835938
12665,722481.533001,4365983.52162,737.4039916992188
12666,722489.270722,4365983.52904,732.0029907226562
12667,722497.008518,4365983.53654,726.6500244140625
12668,722504.746237,4365983.54404,721.2490234375
12669,722512.484035,4365983.55156,715.5919799804688
12670,722520.221757,4365983.559,709.9349975585938
12671,722527.959478,4365983.56653,705.7050170898438
12672,722535.697277,4365983.57407,700.1060180664062
12673,722543.434999,4365983.58161,694.552978515625
12674,722551.172722,4365983.58916,689.0490112304688
12675,722558.910524,4365983.59665,683.593017578125
12676,722566.648248,4365983.60421,678.1890258789062
12677,722574.385972,4365983.61179,672.1069946289062
12678,722582.123774,4365983.61937,664.1079711914062
12679,722589.861502,4365983.62689,658.1090087890625
12680,722597.599228,4365983.63448,650.1110229492188
12681,722605.337031,4365983.64209,642.1119995117188
12682,722613.074758,4365983.64971,634.114013671875
12683,722620.812563,4365983.65733,626.114990234375
12684,722628.550291,4365983.66496,618.1170043945312
12685,722636.288021,4365983.67252,610.1179809570312
12686,722644.025828,4365983.68016,602.1199951171875
12687,722651.763557,4365983.68781,596.1209716796875
12688,722659.501365,4365983.69548,588.1220092773438
12689,722667.239095,4365983.70314,580.1240234375
12690,722674.976829,4365983.71074,572.1259765625
12691,722682.714638,4365983.71843,564.1279907226562
12692,722690.45237,4365983.72612,556.1290283203125
12693,722698.190102,4365983.73381,548.1309814453125
12694,722705.927915,4365983.74144,542.1329956054688
12695,722713.665649,4365983.74916,534.135009765625
12696,722721.403461,4365983.75688,526.1370239257812
12697,722729.141196,4365983.76461,518.1389770507812
12985,722342.248091,4365991.09517,829.0380249023438
12986,722349.985792,4365991.10252,824.6909790039062
12987,722357.723496,4365991.1098,818.9290161132812
12988,722365.461275,4365991.11717,813.2039794921875
12989,722373.198978,4365991.12455,807.5170288085938
12990,722380.936681,4365991.13193,801.8599853515625
12991,722388.674464,4365991.13924,796.2030029296875
12992,722396.412168,4365991.14664,790.5469970703125
12993,722404.14995,4365991.15405,784.8900146484375
12994,722411.887656,4365991.16146,780.64599609375
12995,722419.625361,4365991.16889,774.989013671875
12996,722427.36307,4365991.17624,769.3319702148438
12997,722435.100854,4365991.18368,763.6749877929688
12998,722442.838562,4365991.19112,758.0180053710938
12999,722450.576347,4365991.19858,752.3670043945312
13000,722458.314056,4365991.20603,746.7529907226562
13001,722466.051767,4365991.21343,741.1829833984375
13002,722473.789554,4365991.2209,737.0349731445312
13003,722481.527264,4365991.22839,731.5440063476562
13004,722489.265052,4365991.23588,726.0989990234375
13005,722497.002763,4365991.24338,720.7020263671875
13006,722504.740477,4365991.25081,715.35400390625
13007,722512.478266,4365991.25832,709.9349975585938
13008,722520.215979,4365991.26584,704.2780151367188
13009,722527.953693,4365991.27337,700.0369873046875
13010,722535.691486,4365991.28083,694.3920288085938
13011,722543.4292,4365991.28838,688.7930297851562
13012,722551.166993,4365991.29593,683.2420043945312
13013,722558.904708,4365991.30349,677.739990234375
13014,722566.642424,4365991.31106,672.2890014648438
13015,722574.38022,4365991.31856,666.8880004882812
13016,722582.117937,4365991.32614,661.541015625
13017,722589.855655,4365991.33373,656.5419921875
13018,722597.59345,4365991.34133,649.2000122070312
13019,722605.331169,4365991.34894,641.489013671875
13020,722613.06889,4365991.35648,633.593017578125
13021,722620.806687,4365991.3641,625.6640014648438
13022,722628.544407,4365991.37173,617.7150268554688
13023,722636.282206,4365991.37937,609.7379760742188
13024,722644.019927,4365991.38701,601.760986328125
13025,722651.757651,4365991.39459,595.7789916992188
13026,722659.495451,4365991.40225,587.802978515625
13027,722667.233174,4365991.40992,579.8280029296875
13028,722674.970974,4365991.4176,571.85302734375
13029,722682.708701,4365991.4252,563.8790283203125
13030,722690.446425,4365991.43289,555.906005859375
13031,722698.184227,4365991.44059,547.9340209960938
13032,722705.921953,4365991.4483,541.9559936523438
13033,722713.659679,4365991.45601,533.9849853515625
13034,722721.397485,4365991.46366,526.0150146484375
13035,722729.135213,4365991.47139,518.0150146484375
13322,722334.504721,4365998.79457,829.4240112304688
13323,722342.242491,4365998.80191,823.5579833984375
13324,722349.980184,4365998.80927,819.1820068359375
13325,722357.717878,4365998.81663,813.3809814453125
13326,722365.455652,4365998.82392,807.6160278320312
13327,722373.193347,4365998.83129,801.8900146484375
13328,722380.93112,4365998.83868,796.2030029296875
13329,722388.668816,4365998.84607,790.5469970703125
13330,722396.406512,4365998.85347,784.8900146484375
13331,722404.144289,4365998.8608,779.2329711914062
13332,722411.881987,4365998.86821,774.989013671875
13333,722419.619685,4365998.87564,769.3319702148438
13334,722427.357461,4365998.88307,763.6749877929688
13335,722435.09516,4365998.89051,758.0180053710938
13336,722442.832862,4365998.89787,752.3619995117188
13337,722450.57064,4365998.90533,746.7050170898438
13338,722458.30834,4365998.91279,741.052978515625
13339,722466.046119,4365998.92026,735.4400024414062
13340,722473.783823,4365998.92766,731.2589721679688
13341,722481.521526,4365998.93514,725.7239990234375
