grid_cod,POINT_X,POINT_Y,Value
12987,722357.723496,4365991.1098,4
12988,722365.461275,4365991.11717,1
12989,722373.198978,4365991.12455,1
12990,722380.936681,4365991.13193,1
12991,722388.674464,4365991.13924,4
12992,722396.412168,4365991.14664,1
12993,722404.14995,4365991.15405,4
12994,722411.887656,4365991.16146,4
12995,722419.625361,4365991.16889,4
12996,722427.36307,4365991.17624,4
12997,722435.100854,4365991.18368,4
12998,722442.838562,4365991.19112,4
12999,722450.576347,4365991.19858,4
13000,722458.314056,4365991.20603,4
13001,722466.051767,4365991.21343,4
13002,722473.789554,4365991.2209,4
13003,722481.527264,4365991.22839,4
13004,722489.265052,4365991.23588,4
13005,722497.002763,4365991.24338,4
13006,722504.740477,4365991.25081,4
13007,722512.478266,4365991.25832,4
13008,722520.215979,4365991.26584,4
13009,722527.953693,4365991.27337,4
13010,722535.691486,4365991.28083,4
13011,722543.4292,4365991.28838,4
13012,722551.166993,4365991.29593,4
13013,722558.904708,4365991.30349,4
13014,722566.642424,4365991.31106,4
13015,722574.38022,4365991.31856,4
13016,722582.117937,4365991.32614,4
13017,722589.855655,4365991.33373,4
13018,722597.59345,4365991.34133,4
13019,722605.331169,4365991.34894,4
13020,722613.06889,4365991.35648,4
13021,722620.806687,4365991.3641,4
13022,722628.544407,4365991.37173,4
13023,722636.282206,4365991.37937,4
13024,722644.019927,4365991.38701,4
13025,722651.757651,4365991.39459,4
13026,722659.495451,4365991.40225,4
13027,722667.233174,4365991.40992,4
13028,722674.970974,4365991.4176,4
13029,722682.708701,4365991.4252,4
13030,722690.446425,4365991.43289,4
13322,722334.504721,4365998.79457,1
13323,722342.242491,4365998.80191,1
13324,722349.980184,4365998.80927,1
13325,722357.717878,4365998.81663,1
13326,722365.455652,4365998.82392,4
13327,722373.193347,4365998.83129,4
13328,722380.93112,4365998.83868,1
13329,722388.668816,4365998.84607,1
13330,722396.406512,4365998.85347,4
13331,722404.144289,4365998.8608,4
13332,722411.881987,4365998.86821,4
13333,722419.619685,4365998.87564,4
13334,722427.357461,4365998.88307,4
13335,722435.09516,4365998.89051,4
13336,722442.832862,4365998.89787,4
13337,722450.57064,4365998.90533,4
13338,722458.30834,4365998.91279,4
13339,722466.046119,4365998.92026,4
